venue_id,remote_id,name,url,start_time,cost,description
,1589777,Let's Meditate,https://events.cornell.edu/event/lets_meditate_1764,2019-05-07T20:30:00-04:00,"","<p style=""text-align:right"">Join us for guided meditation and tea. All are welcome.<br />
&nbsp;</p>
"
,1645715,Pan-African Drum and Dance Ensemble ,https://events.cornell.edu/event/pan-african_drum_and_dance_ensemble,2019-05-07T20:30:00-04:00,Free,"<p>Join the Pan-African Drum and Dance Ensemble, directed by Nana Anim, for a brief but energetic celebration of the end of the year! This semester the&nbsp;group will perform music and dance repertoire from throughout West Africa. All ages welcome; free entry.&nbsp;</p>
"
,1634347,"Art Exhibit: ""Traces"" by Emma Ulen-Klees",https://events.cornell.edu/event/art_exhibit_traces_by_emma_ulen-klees,2019-05-08T00:00:00-04:00,"","<p><i>Traces </i>by Emma Ulen-Klees represents the beginning of an on-going project, which seeks to catalog vulnerable plant taxa within the state of New York. Seven species displayed represent a small percentage of plants that are either extirpated (SX) or considered endangered historical species (SH), not having been recorded in 20-30 years. Each piece was researched and based on a particular specimen within the collections of the Liberty Hyde Bailey Herbarium at Cornell, or the C. V. Starr Virtual Herbarium. These embossings serve as a personal homage to the absence of an increasing number of this region&#39;s flora from their botanic communities.</p>
"
,1588858,GROW Initiative,https://events.cornell.edu/event/grow_initiative,2019-05-08T00:00:00-04:00,,"Join us for GROW Initiative, a lunch-break workshop. Take a break and bring your lunch!"
,1624804,Make or Break Even,https://events.cornell.edu/event/make_or_break_even,2019-05-08T00:00:00-04:00,Varies,""
,562217,Positive Youth Development 101,https://events.cornell.edu/event/positive_youth_development_101,2019-05-08T00:00:00-04:00,$125.00,"Positive Youth Development 101


Wednesday, May 8 and Thursday, May 9
9:00am-4:00pm
Cornell Cooperative Extension of Orange County
18 Seward Avenue, Suite 300 (Third Floor)
Middletown, New York 10940


This highly interactive 2-day training will explore key principles of youth development such as building youth positive outcomes, supportive relationships and environments for youth, youth voice and engagement opportunities, as well as, effective programming strategies. It will also examine the role of the youth worker by discussing core competencies and dilemmas of youth work.


We welcome new educators and professionals working with youth as well as experienced professional who want to refresh their knowledge of adolescent development and positive youth development.


This is a free training, but we would like to ask for your commitment to attend both training days.


If you have any questions or concerns, please contact Kristin Ruggiero at klf37@cornell.edu or call (845) 429-7085 x 103."
262,335666,Study Period,https://events.cornell.edu/event/study_period,2019-05-08T00:00:00-04:00,"","<p>Preparation time for spring-semester final exams.</p>
"
282,1587137,Cardiology Rounds,https://events.cornell.edu/event/cardiology_rounds_7554,2019-05-08T07:30:00-04:00,"","<p>This is an opportunity to learn about cardiology cases in veterinary medicine!</p>

<p>This event is funded by the GPSAFC and open to the Graduate<br />
Community. Please contact Chris Holm at ch879@cornell.edu&nbsp;for any special arrangements you may require in order to attend this event.</p>
"
,1557351,Cider & Perry Production - A Foundation,https://events.cornell.edu/event/cider_perry_production_-_a_foundation_7358,2019-05-08T08:00:00-04:00,"$1,850.00","<p style=""text-align:center""><i><b><span style=""font-size:20px""><span>Do you want to gain a broad understanding of cider &amp; perry and acquire the main skills &amp; knowledge necessary to make quality products? Then this is the class to attend!</span></span></b></i></p>

<p><span style=""font-size:16px""><span><u style=""text-decoration:underline"">Introduction &amp; Class Goals</u><br />
&nbsp;Chris Gerling, Extension Associate, Cornell University, aims to provide:<br />
&bull;&nbsp;A broad appreciation of the main styles of cider &amp; perry, along with an understanding of the Cider Industry -&nbsp; including its historical development, its current position in the alcoholic drinks market and its future development<br />
&bull;&nbsp;Knowledge &amp; understanding of the main principles &amp; processes of cider and perry production<br />
&bull;&nbsp;Training in the <b>practical skills</b> necessary for the production of quality cider &amp; perry</span></span></p>

<p><span style=""font-size:16px""><span>Class structure</span></span></p>

<p><span style=""font-size:16px""><span>This four day class involves hands-on practical lab work, lectures, workshops &amp; cider tasting:<br />
&bull;&nbsp;A detailed step-by-step guide to cider &amp; perry production<br />
&bull;&nbsp;An essential grounding in the chemistry &amp; microbiology of cider &amp; perry<br />
&bull;&nbsp;Practical training in the key skills of cider production and in the main methods of laboratory analysis</span></span></p>

<p><span style=""font-size:16px""><span>This class is also designed for individuals who wish to gain a recognized industry qualification - The Foundation Certificate in Cider &amp; Perry Production.</span></span></p>
"
573,1491666,Fluid Milk Processing/Testing For Quality and Safety Workshop,https://events.cornell.edu/event/fluid_milk_processingtesting_for_quality_and_safety_workshop_5509,2019-05-08T08:00:00-04:00,"","<p><span style=""font-size:16px; font-style:normal; text-align:start"">This workshop is designed for those involved and interested in fluid milk processing and testing with the intent of providing the tools to support and improve on quality assurance/control and food safety programs for bottled milks. This course is instructed by Cornell Dairy Foods Extension staff and industry experts. While the course design assumes participants have some prior knowledge of dairy microbiology &amp; processing (e.g.,<span>&nbsp;</span></span><i style=""font-size:16px; font-style:italic; text-align:start"">Basic Dairy Science &amp; Sanitation Course</i><span style=""font-size:16px; font-style:normal; text-align:start"">), critical concepts will be reviewed and expanded on for those who do not. This course can be taken as a stand-along program, but it also fulfills the core training requirement of a<span>&nbsp;</span></span><i style=""font-size:16px; font-style:italic; text-align:start"">Cornell Dairy Foods Certificate Program</i><span style=""font-size:16px; font-style:normal; text-align:start"">.&nbsp;</span></p>
"
,1539858,Global Strategy and Emerging Markets Conference: Institutional Complexities and Strategic Responses in the New Global Economy,https://events.cornell.edu/event/global_strategy_and_emerging_markets_conference_institutional_complexities_and_strategic_responses_in_the_new_global_economy,2019-05-08T08:00:00-04:00,"","<p>The University of Texas at Dallas Center for Global Business (CGB) and partners &mdash; Cornell University Emerging Markets Institute (EMI), Northeastern University Center for Emerging Markets (CEM) and the University of Miami Center for International Business Education and Research (CIBER) &mdash; are pleased to announce the fourth annual Global Strategy and Emerging Markets (GSEM) Conference. Previous GSEM conferences have been held in Miami (2016), Boston (2017) and Miami (2018). This conference provides a platform to bring together like-minded senior and junior scholars, doctoral students, and practitioners in the fields of international business, strategic management, cross-cultural management, technology strategy and global entrepreneurship from around the world, with an interest on global strategy and emerging markets.</p>

<p>The theme this year is &ldquo;Institutional Complexities and Strategic Responses in the New Global Economy.&rdquo; The new global economy is at a crossroads. Forces of &ldquo;de-globalization&rdquo; are endeavoring to slow down globalization. Advances of technologies are penetrating more aspects of human life. Engines of economic growth are readjusting to the &ldquo;new normal.&rdquo; Overall, institutions as &ldquo;the rules of the game&rdquo; can no longer be viewed as static and invisible. Instead, a series of the rules of the game &mdash; ranging from national and international politics to technological standards and competition policies &mdash; are changing, and their complexities are increasing. Such institutional transitions are forcing managers and entrepreneurs to search for new, innovative strategies.</p>

<p>We welcome papers that analyze the interaction between global strategy and emerging markets, and especially those that focus on the theme of the conference: how firms led by managers and entrepreneurs eager to grow strategically respond to a new global economy with such heightened institutional complexities.</p>

<p>Examples of Related Topics</p>

<ul>
	<li>How do forces of &ldquo;de-globalization&rdquo; affect long-term strategic thinking?</li>
	<li>How do technological advances (such as the &ldquo;internet of things&rdquo; and artificial intelligence) influence entrepreneurial behavior?</li>
	<li>How do societal and environmental changes (such as global warming, migration and aging population) provoke new growth opportunities or depress such opportunities?</li>
	<li>What are the responses of firms from developed economies to changes in emerging markets?</li>
	<li>Are firms from emerging markets likely to become more or less interested in internationalization?</li>
	<li>How have U.S. firms responded to the country&rsquo;s withdrawal from the Trans-Pacific Partnership (TPP)? How have firms in the other TPP countries reacted to these changes?</li>
	<li>What strategies are Canadian, Mexican and U.S. firms using to cope with the uncertainties surrounding the future of NAFTA/USMCA?</li>
	<li>What scenarios of Brexit are UK firms preparing? How do firms from the rest of the EU respond?</li>
	<li>How have Chinese firms responded to the &ldquo;One Belt, One Road&rdquo; initiative? How do firms based in the &ldquo;One Belt, One Road&rdquo; zone respond?</li>
	<li>How can existing theories contribute to a better understanding of some of these important but underexplored questions? If existing theories are inadequate, how can we develop new ones?</li>
</ul>

<p>We invite you to submit complete papers (40 double-spaced pages, following&nbsp;<i>Academy of Management Journal</i>&nbsp;guidelines)&nbsp;<u>OR</u>&nbsp;proposals (5 single-spaced pages, following Strategic Management Society conference guidelines), especially from junior scholars/doctoral students.</p>

<p>In addition to research presentations, the conference will feature the following.</p>

<p>keynote speeches a &ldquo;meet the editors&rdquo; session a &ldquo;how to develop your papers&rdquo; session, and a practitioner/policymaker panel.</p>

<p>&nbsp;</p>

<p><a href=""https://jindal.utdallas.edu/"">https://jindal.utdallas.edu/</a></p>
"
